InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordID,BillingPeriodStartDate,BillingPeriodEndDate,InvoiceDate,PayerAccountName,LinkedAccountName,TaxationAddress,PayerPONumber,ProductCode,ProductName,SellerOfRecord,UsageType,Operation,RateId,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,CurrencyCode,CostBeforeTax,Credits,TaxAmount,TaxType,TotalCost
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSCloudTrail,AWS CloudTrail,Amazon Internet Services Pvt Ltd,USE1-FreeEventsRecorded,,24236339328,0.0 per free event recorded in US East (N.Virginia) region,01-08-2023 00:00,31-08-2023 23:59,324791,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonS3,Amazon Simple Storage Service,Amazon Internet Services Pvt Ltd,Requests-Tier1,,24272224014,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",01-08-2023 00:00,31-08-2023 23:59,1448,,USD,0.006371,0,0.001147,GST,0.007518
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSELB,Elastic Load Balancing,Amazon Internet Services Pvt Ltd,APS3-LoadBalancerUsage,LoadBalancing:Network,24236254598,$0.0239per Network LoadBalancer-hour (or partial hour),01-08-2023 00:00,31-08-2023 23:59,744,,USD,15.647808,0,2.816223,GST,18.464031
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonSNS,Amazon Simple Notification Service,Amazon Internet Services Pvt Ltd,USW1-Requests-Tier1,,26744373422,"First 1,000,000 Amazon SNS API Requests per month are free",01-08-2023 00:00,31-08-2023 23:59,812,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-EUW2-AWS-Out-Bytes,,24273168531,$0.086 per GB - Asia Pacific (Mumbai) data transfer to EU (London),01-08-2023 00:00,31-08-2023 23:59,0.00128542,,USD,0.000098,0,0.000015,GST,0.000113
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonElastiCache,Amazon ElastiCache,Amazon Internet Services Pvt Ltd,APS3-NodeUsage:cache.t3.micro,CreateCacheCluster:0002,24236572847,$0.021 per T3 Micro Cache node-hour (or partial hour) running Redis,01-08-2023 00:00,31-08-2023 23:59,738,,USD,13.63824,0,2.46,GST,16.09824
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonS3,Amazon Simple Storage Service,Amazon Internet Services Pvt Ltd,APS3-TimedStorage-SIA-ByteHrs,,24272223241,$0.0138 per GB-Month of storage used in Standard-Infrequent Access,01-08-2023 00:00,31-08-2023 23:59,0.02294175,,USD,0.000279,0,0.000051,GST,0.00033
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonSNS,Amazon Simple Notification Service,Amazon Internet Services Pvt Ltd,EU-Requests-Tier1,,26744357688,"First 1,000,000 Amazon SNS API Requests per month are free",01-08-2023 00:00,31-08-2023 23:59,812,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonS3,Amazon Simple Storage Service,Amazon Internet Services Pvt Ltd,APS3-TimedStorage-ByteHrs,,24272223327,$0.023 per GB - storage used / month over 500 TB,01-08-2023 00:00,31-08-2023 23:59,303.6880021,,USD,6.146645,0,1.107014,GST,7.253659
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSSecretsManager,AWS Secrets Manager,Amazon Internet Services Pvt Ltd,APS3-AWSSecretsManager-Secrets,,17644703461,$0.40 per Secret,01-08-2023 00:00,31-08-2023 23:59,1.98655763,,USD,0.699268,0,0.128788,GST,0.828056
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-CAN1-AWS-Out-Bytes,,24273168382,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Canada (Central),01-08-2023 00:00,31-08-2023 23:59,0.00000586,,USD,0.000001,0,0,None,0.000001
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSQueueService,Amazon Simple Queue Service,Amazon Internet Services Pvt Ltd,EU-Requests-Tier1,,24236311853,$0.40 per million Amazon SQS standard requests in Tier1 in EU (Ireland),01-08-2023 00:00,31-08-2023 23:59,811,,USD,0.000285,0,0,None,0.000285
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSCloudTrail,AWS CloudTrail,Amazon Internet Services Pvt Ltd,APN3-FreeEventsRecorded,,24236339390,0.0 per free event recorded in Asia Pacific (Osaka) region,01-08-2023 00:00,31-08-2023 23:59,2251,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonVPC,Amazon Virtual Private Cloud,Amazon Internet Services Pvt Ltd,APS3-TransitGateway-Bytes,TransitGatewayVPC,25381455302,$0.02 per GB Data Processed by Transit Gateway VPC Attachment,01-08-2023 00:00,31-08-2023 23:59,5.69111304,,USD,0.100163,0,0.018028,GST,0.118191
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonRDS,Amazon Relational Database Service,Amazon Internet Services Pvt Ltd,APS3-Multi-AZUsage:db.m6g.large,CreateDBInstance:0014,26635560429,$ 0.452 per RDS db.m6g.large Multi-AZ instance hour (or partial hour) running PostgreSQL,01-08-2023 00:00,16-08-2023 19:32,379,,USD,150.75104,0,27.135437,GST,177.886477
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-APS6-AWS-In-Bytes,,24273168297,$0.00 per GB - Asia Pacific (Mumbai) data transfer from Asia Pacific (Melbourne),01-08-2023 00:00,31-08-2023 23:59,6.00E-08,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-EUN1-AWS-Out-Bytes,,24273168661,USD 0.086 per GB for EUN1-AWS-Out-Bytes in EU (Stockholm),01-08-2023 00:00,31-08-2023 23:59,0.00009302,,USD,0.000007,0,0,None,0.000007
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonVPC,Amazon Virtual Private Cloud,Amazon Internet Services Pvt Ltd,APS3-PublicIPv4:InUseAddress,,25381455285,$0.005 per In-use public IPv4 address per hour,01-08-2023 00:00,31-08-2023 23:59,4465.738889,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonDynamoDB,Amazon DynamoDB,Amazon Internet Services Pvt Ltd,APS3-ReadCapacityUnit-Hrs,CommittedThroughput,24236590399,$0.000148 per hour for units of read capacity beyond the free tier,01-08-2023 00:00,31-08-2023 23:59,52824,,USD,6.879798,0,1.239186,GST,8.118984
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSCloudTrail,AWS CloudTrail,Amazon Internet Services Pvt Ltd,USW1-FreeEventsRecorded,,24236339500,0.0 per free event recorded in US West (N.California) region,01-08-2023 00:00,31-08-2023 23:59,2860,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonCloudWatch,AmazonCloudWatch,Amazon Internet Services Pvt Ltd,APS3-CW:MetricMonitorUsage,,21544470407,"$0.10 per metric-month for the next 240,000 metrics - Asia Pacific (Mumbai)",01-08-2023 00:00,31-08-2023 23:59,195.2271539,,USD,17.179989,0,3.092418,GST,20.272407
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSQueueService,Amazon Simple Queue Service,Amazon Internet Services Pvt Ltd,CAN1-Requests-Tier1,,24236312015,$0.40 per million Amazon SQS standard requests in Tier1 in Canada (Central),01-08-2023 00:00,31-08-2023 23:59,811,,USD,0.000285,0,0,None,0.000285
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSCloudTrail,AWS CloudTrail,Amazon Internet Services Pvt Ltd,APS3-FreeEventsRecorded,,24236339229,0.0 per free event recorded in Asia Pacific (Mumbai) region,01-08-2023 00:00,31-08-2023 23:59,8322643,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonVPC,Amazon Virtual Private Cloud,Amazon Internet Services Pvt Ltd,APS3-VpcEndpoint-Bytes,VpcEndpoint,25381455288,$0.01 per GB for upto 1 PB monthly data processed by VPC Endpoints,01-08-2023 00:00,31-08-2023 23:59,0.08815561,,USD,0.000776,0,0.000148,GST,0.000924
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonCloudWatch,AmazonCloudWatch,Amazon Internet Services Pvt Ltd,CW:Requests,,21551423117,"$0.01 per 1,000 requests",01-08-2023 00:00,31-08-2023 23:59,89300,,USD,0.78584,0,0.141437,GST,0.927277
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonGuardDuty,Amazon GuardDuty,Amazon Internet Services Pvt Ltd,APS3-PaidKubernetesAuditLogsAnalyzed,,26625036440,$0.00000028 per Kubernetes Audit Log over 200000000 logs / month in Asia Pacific (Mumbai) region,01-08-2023 00:00,31-08-2023 23:59,41605288,,USD,10.251543,0,1.845316,GST,12.096859
