InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordID,BillingPeriodStartDate,BillingPeriodEndDate,InvoiceDate,PayerAccountName,LinkedAccountName,TaxationAddress,PayerPONumber,ProductCode,ProductName,SellerOfRecord,UsageType,Operation,RateId,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,CurrencyCode,CostBeforeTax,Credits,TaxAmount,TaxType,TotalCost,Cloud-services-category,Uses EC2,Uses EBS,instanceType,instanceCount,instanceFamily,memoryPerInstance-GiB,vCpuPerInstance,gPuPerInstance,gPuType,gPuMemory-GiB,cPuType,cPuClockSpeed,totalVcpus,totalMemory-GiB,ebsStorage-GiB,s3Storage-GiB,backupStorage-GiB,efsStorage-GiB,fsxStorage-GiB
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-DataTransfer-Out-Bytes,,24273168774.0,$0.085 per GB - next 40 TB / month data transfer out,01-08-2023 00:00,31-08-2023 23:59,301.2913745,,USD,22.536595,0.0,4.056584,GST,26.593179,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AmazonVPC,Amazon Virtual Private Cloud,Amazon Internet Services Pvt Ltd,APS3-TransitGateway-Bytes,TransitGatewayVPC,25381455302.0,$0.02 per GB Data Processed by Transit Gateway VPC Attachment,01-08-2023 00:00,31-08-2023 23:59,269.8349235,,USD,4.749094,0.0,0.8547,GST,5.603794,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-EU-AWS-Out-Bytes,,24273168693.0,$0.086 per GB - Asia Pacific (Mumbai) data transfer to EU (Ireland),01-08-2023 00:00,31-08-2023 23:59,0.4396029,,USD,0.033269,0.0,0.006031,GST,0.0393,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AmazonCloudWatch,AmazonCloudWatch,Amazon Internet Services Pvt Ltd,APS3-TimedStorage-ByteHrs,,21551422928.0,$0.03 per GB-mo of log storage - Asia Pacific (Mumbai),01-08-2023 00:00,31-08-2023 23:59,24.39956763,,USD,0.644149,0.0,0.115997,GST,0.760146,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AmazonSNS,Amazon Simple Notification Service,Amazon Internet Services Pvt Ltd,APS3-Requests-Tier1,,26744353610.0,"First 1,000,000 Amazon SNS API Requests per month are free",01-08-2023 00:00,31-08-2023 23:59,660.0,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AmazonS3,Amazon Simple Storage Service,Amazon Internet Services Pvt Ltd,APS3-Requests-Tier4,S3-SIATransition,24272223314.0,"$0.01 per 1,000 transitions to Standard-Infrequent Access",01-08-2023 00:00,31-08-2023 23:59,105094.0,,USD,0.924827,0.0,0.166341,GST,1.091168,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AmazonRoute53,Amazon Route 53,Amazon Internet Services Pvt Ltd,Intra-AWS-DNS-Queries,,25475977334.0,Queries to Alias records are free of charge,01-08-2023 00:00,31-08-2023 23:59,8106314.0,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AmazonECR,Amazon EC2 Container Registry (ECR),Amazon Internet Services Pvt Ltd,APS3-TimedStorage-ByteHrs,,24236567219.0,$0.10 per GB-month of data storage,01-08-2023 00:00,31-08-2023 23:59,20340.03632,,USD,1789.923196,0.0,322.19,GST,2112.113196,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AWSGlue,AWS Glue,Amazon Internet Services Pvt Ltd,APS3-Catalog-Storage,Storage,24272101314.0,$0 for AWS Glue Data Catalog storage under the free tier,01-08-2023 00:00,31-08-2023 23:59,65.2607526,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-USW1-AWS-Out-Bytes,,24273168301.0,$0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Northern California),01-08-2023 00:00,31-08-2023 23:59,0.37793477,,USD,0.028602,0.0,0.005227,GST,0.033829,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AmazonAthena,Amazon Athena,Amazon Internet Services Pvt Ltd,APS3-DataScannedInTB,,25219365402.0,5.00 USD per Terabytes for DataScannedInTB in Asia Pacific (Mumbai),01-08-2023 00:00,31-08-2023 23:59,1.694034,,USD,7.45375,0.0,1.34,GST,8.79375,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-EUS2-AWS-In-Bytes,,24273168256.0,$0.00 per GB - Asia Pacific (Mumbai) data transfer from Europe (Spain),01-08-2023 00:00,31-08-2023 23:59,0.00032647,,USD,0.0,0.0,0.0,,0.0,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-APS4-AWS-Out-Bytes,,24273168489.0,$0.86 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Jakarta),01-08-2023 00:00,31-08-2023 23:59,0.00015327,,USD,1.1e-05,0.0,0.0,,1.1e-05,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AmazonCloudWatch,AmazonCloudWatch,Amazon Internet Services Pvt Ltd,APS3-S3-Egress-Bytes,,21551423253.0,$0.335 per GB of log data delivered to S3 for the first 10TB - Asia Pacific (Mumbai),01-08-2023 00:00,31-08-2023 23:59,1284.475782,,USD,378.663461,0.0,68.161073,GST,446.824534,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AmazonEC2,Amazon Elastic Compute Cloud,Amazon Internet Services Pvt Ltd,APS3-EBS:VolumeUsage.gp2,,26620010383.0,$0.114 per GB-month of General Purpose SSD (gp2) provisioned storage - Asia Pacific (Mumbai),01-08-2023 00:00,31-08-2023 23:59,1255.266201,,USD,125.928305,0.0,22.667339,GST,148.595644,IaaS,No,Yes,,,,,,,,,,,,,1255.266201,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AmazonElastiCache,Amazon ElastiCache,Amazon Internet Services Pvt Ltd,APS3-ElastiCache:BackupUsage,CreateCacheSnapshot,24236572922.0,$0.085 per additional GB-month of backup storage exceeding free allocation,01-08-2023 00:00,31-08-2023 23:59,0.00183239,,USD,0.000137,0.0,2.4e-05,GST,0.000161,Paas-with-IaaS,No,No,,,,,,,,,,,,,,,0.00183239,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-EUW3-AWS-Out-Bytes,,24273168710.0,$0.086 per GB - Asia Pacific (Mumbai) data transfer to EU (Paris),01-08-2023 00:00,31-08-2023 23:59,0.13714178,,USD,0.010379,0.0,0.001809,GST,0.012188,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,DataTransfer-Out-Bytes,,24273164174.0,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,01-08-2023 00:00,31-08-2023 23:59,1.584e-05,,USD,1e-06,0.0,0.0,,1e-06,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AWSQueueService,Amazon Simple Queue Service,Amazon Internet Services Pvt Ltd,APS3-Requests-Tier1,,24236311895.0,$0.40 per million Amazon SQS standard requests in Tier1 in Asia Pacific (Mumbai),01-08-2023 00:00,31-08-2023 23:59,286588.0,,USD,0.100879,0.0,0.019993,GST,0.120872,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AmazonRDS,Amazon Relational Database Service,Amazon Internet Services Pvt Ltd,APS3-InstanceUsage:db.m6g.4xl,CreateDBInstance:0014,26635562390.0,$ 1.808 per RDS db.m6g.4xlarge Single-AZ instance hour (or partial hour) running PostgreSQL,01-08-2023 00:00,16-08-2023 19:32,379.0,,USD,603.00416,0.0,108.540861,GST,711.545021,Paas-with-IaaS,Yes,No,db.m6g.4xlarge,1.0,Storage Optimized,64.0,16.0,,,,,,16.0,64.0,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,awswaf,AWS WAF,Amazon Internet Services Pvt Ltd,Global-RuleV2,,24236446961.0,$1.00 per rule created (prorated hourly),01-08-2023 00:00,31-08-2023 23:59,8.99999688,,USD,7.919997,0.0,1.42714,GST,9.347137,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AWSQueueService,Amazon Simple Queue Service,Amazon Internet Services Pvt Ltd,Requests-RBP,,24236311997.0,$0.40 per million Amazon SQS standard requests in Tier1 in US East (N Virginia),01-08-2023 00:00,31-08-2023 23:59,104.0,,USD,3.7e-05,0.0,7e-06,GST,4.4e-05,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-EUW2-AWS-In-Bytes,,24273168614.0,$0.00 per GB - Asia Pacific (Mumbai) data transfer from EU (London),01-08-2023 00:00,31-08-2023 23:59,0.33460653,,USD,0.0,0.0,0.0,,0.0,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AmazonDynamoDB,Amazon DynamoDB,Amazon Internet Services Pvt Ltd,APS3-TimedStorage-ByteHrs,,24236590407.0,$0.285 per GB-Month of storage used beyond first 25 free GB-Months,01-08-2023 00:00,31-08-2023 23:59,1.76460125,,USD,0.442562,0.0,0.079665,GST,0.522227,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AmazonVPC,Amazon Virtual Private Cloud,Amazon Internet Services Pvt Ltd,APS3-VpcEndpoint-Bytes,VpcEndpoint,25381455288.0,$0.01 per GB for upto 1 PB monthly data processed by VPC Endpoints,01-08-2023 00:00,31-08-2023 23:59,1883.858518,,USD,16.577955,0.0,2.983548,GST,19.561503,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AmazonES,Amazon OpenSearch Service,Amazon Internet Services Pvt Ltd,APS3-ES:GP3-Storage,ESDomain,24236333958.0,USD 0.1391/GB-month provisioned gp3 storage - APS3,01-08-2023 00:00,31-08-2023 23:59,6678.365587,,USD,817.485375,0.0,147.146304,GST,964.631679,Paas-with-IaaS,No,Yes,,,,,,,,,,,,,6678.365587,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-DataTransfer-Out-Bytes,,24273168773.0,$0.1093 per GB - first 10 TB / month data transfer out beyond the global free tier,01-08-2023 00:00,31-08-2023 23:59,62.00165746,,USD,5.963567,0.0,1.0735,GST,7.037067,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AmazonSNS,Amazon Simple Notification Service,Amazon Internet Services Pvt Ltd,APS3-DeliveryAttempts-LAMBDA,,26744354068.0,There is no charge for Lambda Notifications,01-08-2023 00:00,31-08-2023 23:59,14.0,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AmazonES,Amazon OpenSearch Service,Amazon Internet Services Pvt Ltd,APS3-ESInstance:m6g.large,ESDomain,24236333973.0,$0.084 per m6g.large.search instance hour (or partial hour) - APS3,01-08-2023 00:00,31-08-2023 23:59,4464.0,,USD,329.97888,0.0,59.395753,GST,389.374633,Paas-with-IaaS,Yes,No,m6g.large,6.0,General Purpose,8.0,2.0,0.0,,0.0,AWS Graviton2 Processor,unknown,12.0,48.0,,,,,
1422489597.0,557356000000.0,193044000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-bank-command,,,AWSCloudTrail,AWS CloudTrail,Amazon Internet Services Pvt Ltd,USE2-FreeEventsRecorded,,24236339316.0,0.0 per free event recorded in US East (Ohio) region,01-08-2023 00:00,31-08-2023 23:59,2967.0,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AmazonRDS,Amazon Relational Database Service,Amazon Internet Services Pvt Ltd,APS3-Multi-AZUsage:db.t4g.medium,CreateDBInstance:0014,7579654270.0,"PostgreSQL, db.t4g.small reserved instance applied",17-08-2023 06:15,31-08-2023 23:59,1290.932217,,USD,0.0,0.0,0.0,,0.0,Paas-with-IaaS,Yes,No,db.t4g.medium,2.0,Storage Optimized,4.0,2.0,,,,,,4.0,8.0,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AmazonElastiCache,Amazon ElastiCache,Amazon Internet Services Pvt Ltd,APS3-NodeUsage:cache.t3.micro,CreateCacheCluster:0002,772035567.0,"Redis, cache.t3.micro reserved instance applied",01-08-2023 00:00,31-08-2023 23:59,394.0,,USD,0.0,0.0,0.0,,0.0,Paas-with-IaaS,Yes,No,cache.t3.micro,1.0,Compute Optimized,0.5,2.0,,,,,,2.0,0.5,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AmazonRDS,Amazon Relational Database Service,Amazon Internet Services Pvt Ltd,APS3-Multi-AZUsage:db.t3.micro,CreateDBInstance:0014,352258833.0,"PostgreSQL, db.t3.micro reserved instance applied",01-08-2023 00:00,31-08-2023 23:59,1157.096252,,USD,0.0,0.0,0.0,,0.0,Paas-with-IaaS,Yes,No,db.t3.micro,2.0,Storage Optimized,1.0,2.0,,,,,,4.0,2.0,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AmazonRDS,Amazon Relational Database Service,Amazon Internet Services Pvt Ltd,APS3-InstanceUsage:db.t4g.small,CreateDBInstance:0014,7579654286.0,"PostgreSQL, db.t4g.micro reserved instance applied",01-08-2023 00:00,31-08-2023 23:59,2144.182501,,USD,0.0,0.0,0.0,,0.0,Paas-with-IaaS,Yes,No,db.t4g.small,3.0,Storage Optimized,2.0,2.0,,,,,,6.0,6.0,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AmazonElastiCache,Amazon ElastiCache,Amazon Internet Services Pvt Ltd,APS3-NodeUsage:cache.m6g.large,CreateCacheCluster:0002,2533749195.0,"Redis, cache.m6g.large reserved instance applied",01-08-2023 00:00,31-08-2023 23:59,72.0,,USD,0.0,0.0,0.0,,0.0,Paas-with-IaaS,Yes,No,cache.m6g.large,1.0,Compute Optimized,6.38,2.0,,,,,,2.0,6.38,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AmazonRDS,Amazon Relational Database Service,Amazon Internet Services Pvt Ltd,APS3-InstanceUsage:db.t4g.medium,CreateDBInstance:0014,7579654270.0,"PostgreSQL, db.t4g.small reserved instance applied",01-08-2023 00:00,10-08-2023 06:38,85.069722,,USD,0.0,0.0,0.0,,0.0,Paas-with-IaaS,Yes,No,db.t4g.medium,1.0,Storage Optimized,4.0,2.0,,,,,,2.0,4.0,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AmazonRDS,Amazon Relational Database Service,Amazon Internet Services Pvt Ltd,APS3-InstanceUsage:db.t4g.small,CreateDBInstance:0014,7579654270.0,"PostgreSQL, db.t4g.small reserved instance applied",17-08-2023 06:15,31-08-2023 23:59,2.747499,,USD,0.0,0.0,0.0,,0.0,Paas-with-IaaS,Yes,No,db.t4g.small,1.0,Storage Optimized,2.0,2.0,,,,,,2.0,2.0,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AmazonRDS,Amazon Relational Database Service,Amazon Internet Services Pvt Ltd,APS3-Multi-AZUsage:db.t4g.small,CreateDBInstance:0014,7579654270.0,"PostgreSQL, db.t4g.small reserved instance applied",01-08-2023 00:00,31-08-2023 23:59,744.0,,USD,0.0,0.0,0.0,,0.0,Paas-with-IaaS,Yes,No,db.t4g.small,1.0,Storage Optimized,2.0,2.0,,,,,,2.0,2.0,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AmazonRDS,Amazon Relational Database Service,Amazon Internet Services Pvt Ltd,APS3-Multi-AZUsage:db.m6g.xl,CreateDBInstance:0014,2160079405.0,"PostgreSQL, db.m6g.large reserved instance applied",16-08-2023 19:32,31-08-2023 23:59,365.0,,USD,0.0,0.0,0.0,,0.0,Paas-with-IaaS,Yes,No,db.m6g.xlarge,1.0,Storage Optimized,16.0,4.0,,,,,,4.0,16.0,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AmazonElastiCache,Amazon ElastiCache,Amazon Internet Services Pvt Ltd,APS3-NodeUsage:cache.m6g.large,CreateCacheCluster:0002,2533749195.0,"Redis, cache.m6g.large reserved instance applied",11-08-2023 10:24,31-08-2023 23:59,1426.0,,USD,0.0,0.0,0.0,,0.0,Paas-with-IaaS,Yes,No,cache.m6g.large,2.0,Compute Optimized,6.38,2.0,,,,,,4.0,12.76,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AmazonRDS,Amazon Relational Database Service,Amazon Internet Services Pvt Ltd,APS3-Multi-AZUsage:db.t4g.medium,CreateDBInstance:0014,7579654286.0,"PostgreSQL, db.t4g.micro reserved instance applied",01-08-2023 00:00,31-08-2023 23:59,1403.458339,,USD,0.0,0.0,0.0,,0.0,Paas-with-IaaS,Yes,No,db.t4g.medium,2.0,Storage Optimized,4.0,2.0,,,,,,4.0,8.0,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AmazonDocDB,Amazon DocumentDB (with MongoDB compatibility),Amazon Internet Services Pvt Ltd,APS3-StorageIOUsage,CreateDBInstance:0023,26502717548.0,$0.22 per 1 million I/O requests (Amazon DocumentDB),01-08-2023 00:00,31-08-2023 23:59,7889394.0,,USD,1.527387,0.0,0.274892,GST,1.802279,Paas-with-IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AmazonS3,Amazon Simple Storage Service,Amazon Internet Services Pvt Ltd,APS3-Select-Scanned-Bytes,,24272223339.0,$0.00250 per GB - for bytes scanned by S3 Select in Standard,01-08-2023 00:00,31-08-2023 23:59,0.00091514,,USD,2e-06,0.0,0.0,,2e-06,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-DataTransfer-Out-Bytes,,24273168773.0,$0.1093 per GB - first 10 TB / month data transfer out beyond the global free tier,01-08-2023 00:00,31-08-2023 23:59,86.98017283,,USD,8.366101,0.0,1.505914,GST,9.872015,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AmazonEC2,Amazon Elastic Compute Cloud,Amazon Internet Services Pvt Ltd,APS3-EBS:SnapshotUsage,,26619930158.0,$0.05 per GB-Month of snapshot data stored - Asia Pacific (Mumbai),01-08-2023 00:00,31-08-2023 23:59,391.0678712,,USD,17.206987,0.0,3.0976,GST,20.304587,IaaS,No,No,,,,,,,,,,,,,,,391.0678712,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,DataTransfer-Out-Bytes,,24273164174.0,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,01-08-2023 00:00,31-08-2023 23:59,0.00423937,,USD,0.000336,0.0,0.0,,0.000336,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AmazonS3,Amazon Simple Storage Service,Amazon Internet Services Pvt Ltd,APS3-Requests-GDA-Tier2,,24272223258.0,"$0.004 per 10,000 GET and all other requests from Glacier",01-08-2023 00:00,31-08-2023 23:59,14.0,,USD,5e-06,0.0,0.0,,5e-06,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AmazonSNS,Amazon Simple Notification Service,Amazon Internet Services Pvt Ltd,APS3-DeliveryAttempts-SQS,,26744353329.0,There is no charge for SQS Notifications,01-08-2023 00:00,31-08-2023 23:59,3519.0,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,197186000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-sa-nonprod,,,AmazonDocDB,Amazon DocumentDB (with MongoDB compatibility),Amazon Internet Services Pvt Ltd,APS3-InstanceUsage:db.t4g.medium,CreateDBInstance:0023,26502717554.0,$0.10961 per db.t4g.medium instance hour (or partial hour) running Amazon DocumentDB,01-08-2023 00:00,31-08-2023 23:59,744.0,,USD,71.763859,0.0,12.915446,GST,84.679305,Paas-with-IaaS,Yes,No,db.t4g.medium,1.0,Storage Optimized,4.0,2.0,,,,,,2.0,4.0,,,,,
